Id,Category
12205,59088
12206,63924
12207,63442
12208,59577
12209,62672
12210,61378
12211,63685
12212,62640
12213,59081
12214,60872
12215,60349
12216,62677
12217,62925
12218,59061
12219,64454
12220,61628
12221,64452
12222,59075
12223,61111
12224,59601
12225,60098
12226,65212
12227,60342
12228,63152
12229,64208
12230,64440
12231,59060
12232,61885
12233,62135
12234,59333
12235,59833
12236,59350
12237,64972
12238,60610
12239,62144
12240,62925
12241,59825
12242,59322
12243,64979
12244,64455
12245,64968
12246,63160
12247,62658
12248,62403
12249,60360
12250,63421
12251,62929
12252,60602
12253,61104
12254,59335
12255,63160
12256,64969
12257,60105
12258,63959
12259,59059
12260,59603
12261,62402
12262,62925
12263,64713
12264,65221
12265,61373
12266,60871
12267,60861
12268,58837
12269,59316
12270,61140
12271,61891
12272,59348
12273,59342
12274,63441
12275,59568
12276,62146
12277,61397
12278,61897
12279,63931
12280,60356
12281,59332
12282,64956
12283,59829
12284,64715
12285,62676
12286,62164
12287,59059
12288,64694
12289,64461
12290,64699
12291,63439
12292,60620
12293,61634
12294,64182
12295,64434
12296,62164
12297,64206
12298,64433
12299,59068
12300,62649
12301,59568
12302,59088
12303,62146
12304,63156
12305,62407
12306,64703
12307,63423
12308,61620
12309,61880
12310,60618
12311,59599
12312,60867
12313,61641
12314,59061
12315,62677
12316,61127
12317,60872
12318,62902
12319,63447
12320,60881
12321,59323
12322,61370
12323,60361
12324,59312
12325,60864
12326,63160
12327,61125
12328,64953
12329,61388
12330,63952
12331,61880
12332,63701
12333,63690
12334,59343
12335,64439
12336,62666
12337,62925
12338,63688
12339,64440
12340,62925
12341,64717
12342,64443
12343,61628
12344,62135
12345,60106
12346,63160
12347,59330
12348,59833
12349,59568
12350,59597
12351,62925
12352,62931
12353,60629
12354,62162
12355,60361
12356,61906
12357,63414
12358,64977
12359,60117
12360,63418
12361,60348
12362,59846
12363,63166
12364,59071
12365,60348
12366,62925
12367,60373
12368,59059
12369,64953
12370,60339
12371,59064
12372,62157
12373,63937
12374,59577
12375,62929
12376,63161
12377,59316
12378,60597
12379,64186
12380,64462
12381,60082
12382,64211
12383,64181
12384,62922
12385,60370
12386,64449
12387,59061
12388,63426
12389,62929
12390,59833
12391,60369
12392,60879
12393,61120
12394,60095
12395,60098
12396,63173
12397,59317
12398,64953
12399,59313
12400,64695
12401,63153
12402,64953
12403,64707
12404,63685
12405,59093
12406,59322
12407,63160
12408,60098
12409,64465
12410,64972
12411,61131
12412,61110
12413,59314
12414,62135
12415,58835
12416,63445
12417,61895
12418,62131
12419,59568
12420,60625
12421,63160
12422,59068
12423,58832
12424,64690
12425,64708
12426,64690
12427,59316
12428,62419
12429,59600
12430,65222
12431,60336
12432,60107
12433,60854
12434,62140
12435,64708
12436,61649
12437,59829
12438,60111
12439,64443
12440,60871
12441,63443
12442,61143
12443,60864
12444,61111
12445,61616
12446,64460
12447,64178
12448,63928
12449,64969
12450,63944
12451,61116
12452,59581
12453,62423
12454,62897
12455,61373
12456,60113
12457,64955
12458,60859
12459,61109
12460,60104
12461,61396
12462,64718
12463,64186
12464,63180
12465,62907
12466,62925
12467,62422
12468,61377
12469,64182
12470,63951
12471,64454
12472,62164
12473,61368
12474,64191
12475,60099
12476,59316
12477,62149
12478,62663
12479,61398
12480,60364
12481,62650
12482,61381
12483,60856
12484,60864
12485,60105
12486,63664
12487,64206
12488,62673
12489,63159
12490,63922
12491,60357
12492,61649
12493,64953
12494,63437
12495,62129
12496,60867
12497,59575
12498,60868
12499,60375
12500,60100
12501,63434
12502,61108
12503,61120
12504,64205
12505,61634
12506,60088
12507,64712
12508,62144
12509,61136
12510,64205
12511,61628
12512,60109
12513,62135
12514,59328
12515,62415
12516,61111
12517,58837
12518,63688
12519,61364
12520,63927
12521,61873
12522,61123
12523,63159
12524,61393
12525,61120
12526,62931
12527,61111
12528,62407
12529,60874
12530,60349
12531,64203
12532,64196
12533,60095
12534,61141
12535,63152
12536,62669
12537,63940
12538,59335
12539,59574
12540,62402
12541,65236
12542,63172
12543,61621
12544,62901
12545,60109
12546,64726
12547,64953
12548,63183
12549,65212
12550,61651
12551,59842
12552,58837
12553,59095
12554,58835
12555,62678
12556,62670
12557,59842
12558,64725
12559,59833
12560,64688
12561,64944
12562,63182
12563,63176
12564,60861
12565,62649
12566,60861
12567,64957
12568,64694
12569,62140
12570,63160
12571,63179
12572,64176
12573,60352
12574,63925
12575,61644
12576,63152
12577,62925
12578,63666
12579,62921
12580,64969
12581,64954
12582,64432
12583,62925
12584,61647
12585,61885
12586,65217
12587,65203
12588,63426
12589,63418
12590,65206
12591,61628
12592,62167
12593,61111
12594,64722
12595,64206
12596,62922
12597,64434
12598,59848
12599,63167
12600,64440
12601,60348
12602,59060
12603,64720
12604,63927
12605,60876
12606,60080
12607,64953
12608,62139
12609,64968
12610,61649
12611,62908
12612,64461
12613,60873
12614,60620
12615,61394
12616,59075
12617,62412
12618,64191
12619,59345
12620,61897
12621,64979
12622,63182
12623,60348
12624,59602
12625,65220
12626,62929
12627,62674
12628,59059
12629,59331
12630,61907
12631,64194
12632,64970
12633,62400
12634,63951
12635,60617
12636,63181
12637,61117
12638,59063
12639,64707
12640,59081
12641,61120
12642,60347
12643,60627
12644,62135
12645,60358
12646,64965
12647,63934
12648,59571
12649,61125
12650,62388
12651,63409
12652,62419
12653,59070
12654,61381
12655,59826
12656,65212
12657,62135
12658,60856
12659,61111
12660,60364
12661,64433
12662,61884
12663,64435
12664,63160
12665,62656
12666,64716
12667,59601
12668,62674
12669,64953
12670,59343
12671,63954
12672,61627
12673,62679
12674,62384
12675,64953
12676,59582
12677,60600
12678,63168
12679,63412
12680,63181
12681,59322
12682,63188
12683,62678
12684,63931
12685,64445
12686,60878
12687,63184
12688,63947
12689,60336
12690,59830
12691,62925
12692,61394
12693,62925
12694,59847
12695,64433
12696,60861
12697,64444
12698,64711
12699,61369
12700,59316
12701,60856
12702,59595
12703,61890
12704,62157
12705,60361
12706,59846
12707,62152
12708,59831
12709,60880
12710,63421
12711,64198
12712,62673
12713,63426
12714,58829
12715,60602
12716,60858
12717,62164
12718,63155
12719,60861
12720,62149
12721,60873
12722,60879
12723,63174
12724,62164
12725,61117
12726,63698
12727,64448
12728,62161
12729,63683
12730,61378
12731,62150
12732,64963
12733,59061
12734,64186
12735,63927
12736,61135
12737,64470
12738,64469
12739,65227
12740,60098
12741,59337
12742,59351
12743,64458
12744,60872
12745,65216
12746,61886
12747,59587
12748,59829
12749,61139
12750,60082
12751,64718
12752,61123
12753,64436
12754,65220
12755,63179
12756,63682
12757,59351
12758,61899
12759,59342
12760,61128
12761,62406
12762,59839
12763,64448
12764,60115
12765,64209
12766,61625
12767,62666
12768,60612
12769,61132
12770,59085
12771,64703
12772,62394
12773,64721
12774,63940
12775,62399
12776,64725
12777,60616
12778,61373
12779,62150
12780,62166
12781,60599
12782,60351
12783,60622
12784,59348
12785,62900
12786,62678
12787,59349
12788,62385
12789,62419
12790,61120
12791,59568
12792,60118
12793,59324
12794,63419
12795,63160
12796,63160
12797,63955
12798,60095
12799,64955
12800,65210
12801,63946
12802,64436
12803,62386
12804,60361
12805,59085
12806,60355
12807,59833
12808,60115
12809,62409
12810,64203
12811,62925
12812,59316
12813,61368
12814,61634
12815,62407
12816,62141
12817,62147
12818,62645
12819,60883
12820,61644
12821,62423
12822,62419
12823,63159
12824,64205
12825,63160
12826,62399
12827,63168
12828,59327
12829,65201
12830,62917
12831,60864
12832,62135
12833,63175
12834,61134
12835,59861
12836,60087
12837,64955
12838,64199
12839,61135
12840,63434
12841,64448
12842,61112
12843,60857
12844,60873
12845,59069
12846,60861
12847,61116
12848,61114
12849,62931
12850,60879
12851,64203
12852,61635
12853,62925
12854,61625
12855,63434
12856,61638
12857,62673
12858,60596
12859,61375
12860,59330
12861,61383
12862,65203
12863,61141
12864,62422
12865,59061
12866,64465
12867,62645
12868,60358
12869,64713
12870,61122
12871,60358
12872,63169
12873,60349
12874,61903
12875,60083
12876,60849
12877,64697
12878,60361
12879,60859
12880,64442
12881,61646
12882,61898
12883,63181
12884,63160
12885,63931
12886,64947
12887,60867
12888,64448
12889,63189
12890,64722
12891,63955
12892,61877
12893,63957
12894,62416
12895,64724
12896,62674
12897,62135
12898,64198
12899,61141
12900,64953
12901,62162
12902,62910
12903,63684
12904,59085
12905,63437
12906,65200
12907,60870
12908,59586
12909,64955
12910,65237
12911,62386
12912,60098
12913,59596
12914,62161
12915,62163
12916,65203
12917,64182
12918,61120
12919,64438
12920,60592
12921,62391
12922,60093
12923,61365
12924,63956
12925,61881
12926,62673
12927,64717
12928,64208
12929,60866
12930,61908
12931,64703
12932,62388
12933,60113
12934,59839
12935,59321
12936,61892
12937,64689
12938,61628
12939,61375
12940,62649
12941,61654
12942,63415
12943,59086
12944,61120
12945,59319
12946,64182
12947,60855
12948,59316
12949,60879
12950,62135
12951,64711
12952,64725
12953,62135
12954,63419
12955,60375
12956,63177
12957,63176
12958,61638
12959,63168
12960,63171
12961,62900
12962,64726
12963,62662
12964,59316
12965,63672
12966,61625
12967,60594
12968,61398
12969,62912
12970,60616
12971,62931
12972,61125
12973,62678
12974,62395
12975,60082
12976,62158
12977,60869
12978,62672
12979,63936
12980,62147
12981,59080
12982,59824
12983,60879
12984,61642
12985,62916
12986,61628
12987,60352
12988,61898
12989,62931
12990,63419
12991,61876
12992,60348
12993,61368
12994,59316
12995,62916
12996,65224
12997,63429
12998,59058
12999,62920
13000,64953
13001,62646
13002,65225
13003,64717
13004,62155
13005,62144
13006,59347
13007,65200
13008,59314
13009,60113
13010,62665
13011,62135
13012,63152
13013,60866
13014,60861
13015,59077
13016,63949
13017,64212
13018,63186
13019,64205
13020,64203
13021,64980
13022,64178
13023,59603
13024,61137
13025,64445
13026,62916
13027,64443
13028,61398
13029,62149
13030,64715
13031,64950
13032,64953
13033,64958
13034,61890
13035,62135
13036,59316
13037,62151
13038,64974
13039,59066
13040,62921
13041,65203
13042,59059
13043,62918
13044,63922
13045,63670
13046,64695
13047,59084
13048,62388
13049,63923
13050,65202
13051,59851
13052,62664
13053,59343
13054,60864
13055,61128
13056,60592
13057,60354
13058,60114
13059,60861
13060,65236
13061,62925
13062,65223
13063,60602
13064,61890
13065,59843
13066,64442
13067,63692
13068,64950
13069,60085
13070,60351
13071,62663
13072,62925
13073,64724
13074,60083
13075,64189
13076,63160
13077,63684
13078,59848
13079,63410
13080,63416
13081,61628
13082,65230
13083,63921
13084,63947
13085,61885
13086,64470
13087,64716
13088,62165
13089,59082
13090,61647
13091,64458
13092,63160
13093,61116
13094,60618
13095,64718
13096,61905
13097,61908
13098,64705
13099,59077
13100,61890
13101,64212
13102,60105
13103,64724
13104,61392
13105,63164
13106,61625
13107,62159
13108,64977
13109,64953
13110,61628
13111,60372
13112,59835
13113,59580
13114,59597
13115,63956
13116,64447
13117,62402
13118,61873
13119,62152
13120,61626
13121,60097
13122,60360
13123,63165
13124,60851
13125,61139
13126,59348
13127,63945
13128,61621
13129,61901
13130,63943
13131,62387
13132,59590
13133,62148
13134,60370
13135,62407
13136,59316
13137,64700
13138,64448
13139,64182
13140,61625
13141,60101
13142,60341
13143,60352
13144,63429
13145,62925
13146,59863
13147,59342
13148,64715
13149,61641
13150,59312
13151,65211
13152,61620
13153,64947
13154,59590
13155,61633
13156,65210
13157,59080
13158,60100
13159,64700
13160,65238
13161,60609
13162,64717
13163,61385
13164,63678
13165,60374
13166,62161
13167,63164
13168,62922
13169,60856
13170,64972
13171,62676
13172,62389
13173,62925
13174,61875
13175,62653
13176,61894
13177,62926
13178,64953
13179,59862
13180,59087
13181,63945
13182,59333
13183,61886
13184,64182
13185,59842
13186,62386
13187,61374
13188,63415
13189,63690
13190,64968
13191,62670
13192,61881
13193,64711
13194,59602
13195,61368
13196,64202
13197,62140
13198,62925
13199,63699
13200,59317
13201,62164
13202,64723
13203,64187
13204,63440
13205,59314
13206,64201
13207,59321
13208,63177
13209,59059
13210,60103
13211,63421
13212,62656
13213,64709
13214,63928
13215,60373
13216,62385
13217,62419
13218,59338
13219,61881
13220,60849
13221,64448
13222,61141
13223,60879
13224,59071
13225,62929
13226,62925
13227,65204
13228,60630
13229,60100
13230,65231
13231,62642
13232,64969
13233,60099
13234,64974
13235,59077
13236,64433
13237,60879
13238,64442
13239,64948
13240,64953
13241,65211
13242,62668
13243,63414
13244,63690
13245,61904
13246,61639
13247,64969
13248,61895
13249,59347
13250,62388
13251,62655
13252,64468
13253,59598
13254,59570
13255,62668
13256,59315
13257,59066
13258,61120
13259,59850
13260,63181
13261,63419
13262,62925
13263,60361
13264,61110
13265,61120
13266,60367
13267,63691
13268,63940
13269,65229
13270,60104
13271,63155
13272,64693
13273,63945
13274,63160
13275,64186
13276,60883
13277,60361
13278,63423
13279,59597
13280,61388
13281,59856
13282,62394
13283,62167
13284,59853
13285,63446
13286,59847
13287,63419
13288,62926
13289,61876
13290,60859
13291,61893
13292,64457
13293,59349
13294,59846
13295,60879
13296,60360
13297,60106
13298,63959
13299,59061
13300,61110
13301,64953
13302,59568
13303,59335
13304,61127
13305,64717
13306,61134
13307,58837
13308,59348
13309,64453
13310,60105
13311,63444
13312,63940
13313,64198
13314,61361
13315,61899
13316,61128
13317,61628
13318,62398
13319,59331
13320,64198
13321,60354
13322,62925
13323,61642
13324,62141
13325,63688
13326,64469
13327,60352
13328,59344
13329,59830
13330,63932
13331,60104
13332,60365
13333,63165
13334,64959
13335,63954
13336,59581
13337,60339
13338,59839
13339,61141
13340,62152
13341,61650
13342,64194
13343,63159
13344,63176
13345,64953
13346,63437
13347,62134
13348,64689
13349,62645
13350,64958
13351,63160
13352,61142
13353,60098
13354,64454
13355,61646
13356,59093
13357,62926
13358,59094
13359,60881
13360,64714
13361,62167
13362,59594
13363,63418
13364,62933
13365,61628
13366,64212
13367,59836
13368,63189
13369,61363
13370,65206
13371,59596
13372,64953
13373,59603
13374,62913
13375,64692
13376,61900
13377,60100
13378,64950
13379,62144
13380,59062
13381,59094
13382,60876
13383,61881
13384,60851
13385,64452
13386,61127
13387,63423
13388,64970
13389,60091
13390,60117
13391,62678
13392,62151
13393,63664
13394,63172
13395,59833
13396,60096
13397,64717
13398,60366
13399,61888
13400,63436
13401,63423
13402,64953
13403,63929
13404,59092
13405,63946
13406,59601
13407,62143
13408,63181
13409,59321
13410,63183
13411,62903
13412,63672
13413,63442
13414,64208
13415,63420
13416,61378
13417,59316
13418,63157
13419,60360
13420,62410
13421,63937
13422,65227
13423,60849
13424,59334
13425,59594
13426,63157
13427,60883
13428,63160
13429,62419
13430,60861
13431,64468
13432,59083
13433,62387
13434,61117
13435,59603
13436,62921
13437,61111
13438,61373
13439,61398
13440,62925
13441,60592
13442,63700
13443,64468
13444,61367
13445,61106
13446,62396
13447,64694
13448,60601
13449,61124
13450,62674
13451,62934
13452,59059
13453,62678
13454,64979
13455,62656
13456,60880
13457,61895
13458,60887
13459,61133
13460,60856
13461,63425
13462,64210
13463,64953
13464,60595
13465,62656
13466,62161
13467,59060
13468,63956
13469,59058
13470,64182
13471,64969
13472,59316
13473,60361
13474,63419
13475,64448
13476,60105
13477,62907
13478,59316
13479,64973
13480,62135
13481,64957
13482,61904
13483,60105
13484,62678
13485,59341
13486,63434
13487,59068
13488,62135
13489,65220
13490,65238
13491,62643
13492,61872
13493,64195
13494,64463
13495,60866
13496,61653
13497,59577
13498,60607
13499,60602
13500,61368
13501,61368
13502,64440
13503,64208
13504,63182
13505,62647
13506,59090
13507,63165
13508,59059
13509,59597
13510,61388
13511,62419
13512,63188
13513,62144
13514,61881
13515,61384
13516,64176
13517,59836
13518,61360
13519,59570
13520,62926
13521,61649
13522,59331
13523,62920
13524,63416
13525,59577
13526,64213
13527,59059
13528,62925
13529,61621
13530,62677
13531,59860
13532,61381
13533,60356
13534,60863
13535,59351
13536,64452
13537,63698
13538,60100
13539,64182
13540,63446
13541,61135
13542,60886
13543,62926
13544,60861
13545,61131
13546,60865
13547,64448
13548,63426
13549,63160
13550,65231
13551,59847
13552,61362
13553,59828
13554,62150
13555,60081
13556,63672
13557,60360
13558,63677
13559,64450
13560,59317
13561,59317
13562,61370
13563,60116
13564,63445
13565,60856
13566,63943
13567,60886
13568,59095
13569,62388
13570,62135
13571,64721
13572,64980
13573,65214
13574,59321
13575,62655
13576,64971
13577,61373
13578,60867
13579,64965
13580,63445
13581,61649
13582,63157
13583,60340
13584,62135
13585,62157
13586,63430
13587,63676
13588,64953
13589,62135
13590,63408
13591,63421
13592,59845
13593,60851
13594,63690
13595,59861
13596,61897
13597,62135
13598,59824
13599,63690
13600,64709
13601,60107
13602,59595
13603,62138
13604,61360
13605,59593
13606,59087
13607,62163
13608,64455
13609,63182
13610,63928
13611,60616
13612,63168
13613,63160
13614,60622
13615,61132
13616,63179
13617,61376
13618,60621
13619,62135
13620,63413
13621,64466
13622,61629
13623,64982
13624,59094
13625,61628
13626,60616
13627,61105
13628,62925
13629,59597
13630,63688
13631,61119
13632,63931
13633,59317
13634,64448
13635,62676
13636,60081
13637,62677
13638,61652
13639,64953
13640,64953
13641,62656
13642,62925
13643,59094
13644,59838
13645,59575
13646,63153
13647,63446
13648,60367
13649,62912
13650,64177
13651,60087
13652,62137
13653,63176
13654,63159
13655,64967
13656,64953
13657,63690
13658,63160
13659,60361
13660,63158
13661,63423
13662,64975
13663,62417
13664,60602
13665,61645
13666,63159
13667,61885
13668,63423
13669,59316
13670,63678
13671,62130
13672,62161
13673,64432
13674,62135
13675,63931
13676,59583
13677,59853
13678,61369
13679,59074
13680,64688
13681,63185
13682,58835
13683,63437
13684,61884
13685,59313
13686,65220
13687,62917
13688,64210
13689,60607
13690,65206
13691,64706
13692,62135
13693,59597
13694,59824
13695,64714
13696,59577
13697,63934
13698,60871
13699,61105
13700,63937
13701,62407
13702,59827
13703,60098
13704,61632
13705,62166
13706,58831
13707,63412
13708,64960
13709,60625
13710,62144
13711,63434
13712,64211
13713,62907
13714,58835
13715,61880
13716,60592
13717,62142
13718,64709
13719,60879
13720,60369
13721,64433
13722,59325
13723,61143
13724,63181
13725,63185
13726,62144
13727,62925
13728,58833
13729,64467
13730,64717
13731,61878
13732,64716
13733,61899
13734,62421
13735,64722
13736,61368
13737,62145
13738,64445
13739,60085
13740,62159
13741,62925
13742,62925
13743,64949
13744,63923
13745,59068
13746,63680
13747,63155
13748,63160
13749,62645
13750,58829
13751,60861
13752,60871
13753,63437
13754,63434
13755,65215
13756,63174
13757,59849
13758,59320
13759,59056
13760,61368
13761,62658
13762,63174
13763,64951
13764,59344
13765,63675
13766,62676
13767,64978
13768,61111
13769,65210
13770,60631
13771,60608
13772,65210
13773,61625
13774,60086
13775,62395
13776,61655
13777,63410
13778,64722
13779,64442
13780,63948
13781,63957
13782,59572
13783,59845
13784,65206
13785,65210
13786,62414
13787,64453
13788,61106
13789,59078
13790,59321
13791,62389
13792,61387
13793,61378
13794,61375
13795,63419
13796,61111
13797,60351
13798,60867
13799,61625
13800,62655
13801,60100
13802,61874
13803,59575
13804,61106
13805,63953
13806,62913
13807,60867
13808,62158
13809,61638
13810,59316
13811,64199
13812,64962
13813,63157
13814,61374
13815,59331
13816,64185
13817,59056
13818,62673
13819,59591
13820,62139
13821,62389
13822,62157
13823,64182
13824,60612
13825,59331
13826,60100
13827,60861
13828,63182
13829,64964
13830,59342
13831,64982
13832,63419
13833,64184
13834,63423
13835,61111
13836,61648
13837,59331
13838,59057
13839,62931
13840,60370
13841,59316
13842,62135
13843,61120
13844,60624
13845,64441
13846,64962
13847,60086
13848,64959
13849,60871
13850,63953
13851,64433
13852,59824
13853,60866
13854,60866
13855,60362
13856,61377
13857,59340
13858,59336
13859,61908
13860,58832
13861,59337
13862,64973
13863,62152
13864,63675
13865,59088
13866,62129
13867,62134
13868,61369
13869,59094
13870,62389
13871,64448
13872,62410
13873,62678
13874,64443
13875,63945
13876,63931
13877,62926
13878,60364
13879,64948
13880,59575
13881,61120
13882,64726
13883,64448
13884,61624
13885,62931
13886,60867
13887,60869
13888,62404
13889,60350
13890,63434
13891,60338
13892,61398
13893,63695
13894,59336
13895,64954
13896,59331
13897,63690
13898,64948
13899,62646
13900,61120
13901,63160
13902,60366
13903,58837
13904,63931
13905,61120
13906,64452
13907,63447
13908,63159
13909,63696
13910,63423
13911,64193
13912,63181
13913,64456
13914,61900
13915,60355
13916,65200
13917,59578
13918,60868
13919,60613
13920,64199
13921,64448
13922,64712
13923,62916
13924,63690
13925,60611
13926,60613
13927,60360
13928,61114
13929,64971
13930,61132
13931,63412
13932,59596
13933,60100
13934,61654
13935,59059
13936,65212
13937,61895
13938,61375
13939,62925
13940,63160
13941,64180
13942,61132
13943,60361
13944,62933
13945,64468
13946,59059
13947,62157
13948,59587
13949,62925
13950,64176
13951,62642
13952,59838
13953,64955
13954,61645
13955,60849
13956,63699
13957,64970
13958,61139
13959,64199
13960,62656
13961,61899
13962,62132
13963,61628
13964,62672
13965,64947
13966,63926
13967,61117
13968,60623
13969,59092
13970,62158
13971,63441
13972,61122
13973,62128
13974,61874
13975,64974
13976,65220
13977,60596
13978,62389
13979,59347
13980,63940
13981,59849
13982,60361
13983,63934
13984,61885
13985,62164
13986,62933
13987,63446
13988,63152
13989,63443
13990,60861
13991,64715
13992,63435
13993,63154
13994,65224
13995,62131
13996,60869
13997,64199
13998,60879
13999,61136
14000,61398
14001,61125
14002,60342
14003,61891
14004,63419
14005,61106
14006,60592
14007,61616
14008,65229
14009,63419
14010,63668
14011,61364
14012,61637
14013,63156
14014,60880
14015,64191
14016,62152
14017,60355
14018,59597
14019,60861
14020,61133
14021,63190
14022,62928
14023,62144
14024,64953
14025,61383
14026,59824
14027,59327
14028,62150
14029,59568
14030,65232
14031,62389
14032,64699
14033,60612
14034,61376
14035,65226
14036,62140
14037,61104
14038,62139
14039,64186
14040,64182
14041,59059
14042,62417
14043,61640
14044,61650
14045,64455
14046,64953
14047,63939
14048,63945
14049,58831
14050,61632
14051,59314
14052,65205
14053,59085
14054,64969
14055,59861
14056,60361
14057,63185
14058,61894
14059,60867
14060,63160
14061,63169
14062,59344
14063,61905
14064,61655
14065,59077
14066,60859
14067,65214
14068,62139
14069,59331
14070,64188
14071,65200
14072,59074
14073,64444
14074,64455
14075,59320
14076,62135
14077,59846
14078,60624
14079,61373
14080,60357
14081,63690
14082,63936
14083,58828
14084,61876
14085,61887
14086,62925
14087,62150
14088,62402
14089,60616
14090,62651
14091,64967
14092,59320
14093,62419
14094,62398
14095,64191
14096,60360
14097,64948
14098,61107
14099,59328
14100,63937
14101,61380
14102,61623
14103,62384
14104,64177
14105,60372
14106,64208
14107,63951
14108,62419
14109,59335
14110,60348
14111,62675
14112,61904
14113,65200
14114,63424
14115,61895
14116,63178
14117,59059
14118,64434
14119,59059
14120,61377
14121,59605
14122,63437
14123,59331
14124,59573
14125,64462
14126,60088
14127,63408
14128,62925
14129,59316
14130,62387
14131,63929
14132,64713
14133,61388
14134,61373
14135,62933
14136,62925
14137,62642
14138,63669
14139,63703
14140,62916
14141,62151
14142,62389
14143,59343
14144,59840
14145,59862
14146,60088
14147,59331
14148,65237
14149,62384
14150,62925
14151,59828
14152,59853
14153,62899
14154,59844
14155,62402
14156,61387
14157,59579
14158,60088
14159,62419
14160,63693
14161,61129
14162,61392
14163,64714
14164,62665
14165,60115
14166,61628
14167,61887
14168,60592
14169,59079
14170,60597
14171,61141
14172,60867
14173,62931
14174,60365
14175,60375
14176,61628
14177,60860
14178,62909
14179,60089
14180,64944
14181,62420
14182,61128
14183,61880
14184,59062
14185,61891
14186,59084
14187,63416
14188,61646
14189,64178
14190,62163
14191,63189
14192,64953
14193,61904
14194,58828
14195,60357
14196,63952
14197,63698
14198,64449
14199,61631
14200,64958
14201,62919
14202,60370
14203,61386
14204,63948
14205,64466
14206,64432
14207,59328
14208,60602
14209,60372
14210,61120
14211,63698
14212,59842
14213,62925
14214,64952
14215,60624
14216,60882
14217,59321
14218,63437
14219,62400
14220,59351
14221,59336
14222,59059
14223,59602
14224,62919
14225,59837
14226,62663
14227,62669
14228,59335
14229,64694
14230,65211
14231,61380
14232,61116
14233,64965
14234,62921
14235,61619
14236,60874
14237,61905
14238,63684
14239,59338
14240,60867
14241,63172
14242,63695
14243,62419
14244,60611
14245,61650
14246,60620
14247,60615
14248,59588
14249,58828
14250,60606
14251,60101
14252,61642
14253,63934
14254,62152
14255,59338
14256,60373
14257,61896
14258,64446
14259,64944
14260,62409
14261,61368
14262,60105
14263,64689
14264,60615
14265,59597
14266,61886
14267,63446
14268,62396
14269,63181
14270,63438
14271,62135
14272,60883
14273,59321
14274,59313
14275,62418
14276,59603
14277,59090
14278,63431
14279,62647
14280,64688
14281,63156
14282,62674
14283,63931
14284,64963
14285,64719
14286,63153
14287,61638
14288,64452
14289,61895
14290,61139
14291,60356
14292,59082
14293,60115
14294,60613
14295,59335
14296,64436
14297,63419
14298,59851
14299,59861
14300,63444
14301,62670
14302,62145
14303,65231
14304,59056
14305,60085
14306,63926
14307,64971
14308,59569
14309,60352
14310,65229
14311,59081
14312,62913
14313,59577
14314,65234
14315,60336
14316,63152
14317,61391
14318,64979
14319,61140
14320,60873
14321,59573
14322,64953
14323,64708
14324,59321
14325,65217
14326,64180
14327,62423
14328,62925
14329,62394
14330,60087
14331,60603
14332,64705
14333,60849
14334,63419
14335,60861
14336,59072
14337,61626
14338,63925
14339,62917
14340,62921
14341,64434
14342,59863
14343,63423
14344,64199
14345,60087
14346,59345
14347,61908
14348,64958
14349,63682
14350,61616
14351,63164
14352,64717
14353,64969
14354,64198
14355,65208
14356,62925
14357,63695
14358,61650
14359,59086
14360,64700
14361,61646
14362,63937
14363,59082
14364,62161
14365,62922
14366,61878
14367,64453
14368,63681
14369,60118
14370,64948
14371,64955
14372,61634
14373,61884
14374,64962
14375,63680
14376,60353
14377,63416
14378,64705
14379,64717
14380,63945
14381,64945
14382,61392
14383,63159
14384,62925
14385,59095
14386,64980
14387,62144
14388,59331
14389,59334
14390,59339
14391,59062
14392,64469
14393,62412
14394,61628
14395,62673
14396,62925
14397,58837
14398,62390
14399,62673
14400,62161
14401,58828
14402,59316
14403,64176
14404,62925
14405,60360
14406,60880
14407,60602
14408,64451
14409,63434
14410,59069
14411,64975
14412,62656
14413,59602
14414,61885
14415,60081
14416,59581
14417,64433
14418,59316
14419,65200
14420,59579
14421,63667
14422,60605
14423,60373
14424,59345
14425,64191
14426,63181
14427,63184
14428,62674
14429,60105
14430,61627
14431,63437
14432,59842
14433,65230
14434,62649
14435,64965
14436,63414
14437,59594
14438,63434
14439,63186
14440,58837
14441,63409
14442,61649
14443,60849
14444,64180
14445,63925
14446,59316
14447,63189
14448,64203
14449,63696
14450,62925
14451,62658
14452,64452
14453,65233
14454,64179
14455,60877
14456,64703
14457,62914
14458,65231
14459,59067
14460,64182
14461,59321
14462,60595
14463,59851
14464,60370
14465,59089
14466,63677
14467,63434
14468,60620
14469,59577
14470,64980
14471,63418
14472,61647
14473,63935
14474,65224
14475,63693
14476,59316
14477,63669
14478,64442
14479,63703
14480,62653
14481,63676
14482,59071
14483,64953
14484,62423
14485,60367
14486,61373
14487,62134
14488,61381
14489,63419
14490,65203
14491,61625
14492,64201
14493,65217
14494,61119
14495,62925
14496,61117
14497,64698
14498,64461
14499,59061
14500,63679
14501,64199
14502,60592
14503,64448
14504,62401
14505,62925
14506,64179
14507,64965
14508,65212
14509,60361
14510,59580
14511,62925
14512,59590
14513,59334
14514,62161
14515,63690
14516,61646
14517,60869
14518,61120
14519,59568
14520,59851
14521,62909
14522,59316
14523,64953
14524,63420
14525,61896
14526,61879
14527,64445
14528,64187
14529,62903
14530,63159
14531,61134
14532,62161
14533,61373
14534,65234
14535,61638
14536,64946
